24.518
32.948
35.42
35.618
35.059
34.351
33.603
32.961
32.433
31.869
31.345
30.902
30.591
30.271
29.985
29.861
29.619
29.413
29.238
29.151
28.975
28.936
28.878
28.789
28.747
28.672
28.58
28.554
28.545
28.529
