0.42061
0.6115
0.83528
1.0718
1.2603
1.4199
1.5418
1.6354
1.6667
1.6749
1.6913
1.6936
1.7054
1.686
1.7189
1.7001
1.7106
1.6836
1.6991
1.7272
1.6492
1.7088
1.7089
1.6689
1.7108
1.6792
1.7087
1.7145
1.6675
1.7092
